654021	6540210006	伊宁县众佳招待所
652828	6528280000	和硕县鲁鑫旅馆
652926	6529260049	拜城县福乐城宾馆
650104	6501040256	新市区天津北路家周旅馆
650121	6501210036	钟英宾馆
650102	6501020059	天山区文艺路速八宾馆
652301	6523010208	昌吉市鑫浪旅馆（鑫浪旅馆）
650104	6501040175	新疆航空酒店有限责任公司乌鲁木齐航空快捷酒店
652301	6523010007	金海快捷酒店
654202	6542020020	乌苏市海悦商务宾馆
650108	6501080098	乌鲁木齐市米东区老兵招待所
650108	6501080062	乌鲁木齐市米东区高鑫宾馆
652327	6523270036	吉木萨尔县祥和宾馆（祥和宾馆）
652324	6523240063	玛纳斯县六户地镇鸿福宾馆（鸿福宾馆）
654322	6543220115	富蕴县嘉豪商务酒店
650321	6503210006	石河子市西营镇惠尔福宾馆
652801	6528010407	援西旅社
654322	6543220022	富蕴县回族人家宾馆
652827	6528270093	西域超市宾馆
650103	6501030237	乌鲁木齐南站顺心旅馆
654025	6540250268	新源县那拉提镇缘梦居客栈
650105	6501050013	明泰商务酒店
654023	6540230094	霍城县清水河镇龙达宾馆
654002	6540020156	伊宁市好幸福宾馆
654201	6542010042	塔城市家福乐旅社
652701	6527010094	博乐市保馨快捷宾馆
652901	6529010199	阿克苏市航空宾馆
652822	6528220054	轮台县万达宾馆
653130	6531300020	巴楚县金福来旅社
652923	6529230029	库车县航天商务宾馆
650203	6502030097	克拉玛依蓝湾酒店
654023	6540230071	霍城县欣泰宾馆
652801	6528010185	库尔勒市金鑫招待所
652101	6521010141	吐鲁番市宝龙如家旅馆
652201	6522010134	哈密市如家快捷公寓
654221	6542210006	额敏县顺和快捷宾馆
654223	6542230037	沙湾县开源旅社
653101	6531010036	喀什市阿尔祖招待所(分店)
653225	6532250010	策勒县金皖宾馆
652801	6528010117	库尔勒市李芳菊宾馆
652901	6529010231	阿克苏市恒瑞商务宾馆
654002	6540020427	伊宁市库尔杆招待所
652199	6521990030	鄯善县火车站红旗旅社
650104	6501040411	钰隆旅社
650102	6501020183	顺源宾馆
652922	6529220008	温宿县山城旅社
650108	6501080078	雅思宾馆
652201	6522010076	哈密市鸿运旅馆
652327	6523270087	吉木萨尔县城镇惠通亿家宾馆
654226	6542260016	和布克赛尔县山城旅社
650102	6501020147	驿站旅社
652101	6521010140	吐鲁番市德汇旅馆
650102	6501020182	鸿瑞商务宾馆
650105	6501050293	兴达聚合酒店管理有限公司
652201	6522010082	哈密市宝丰市场建材招待所
650104	6501040065	新市区名流快捷宾馆
652923	6529230093	库车县迎宾旅社
652828	6528280073	和硕县鸿天宾馆
652199	6521990005	鄯善火车站镇工业园区君悦宾馆
654002	6540020182	伊宁市怡鑫饭店
652123	6521230047	托克逊县金秋旅社
650103	6501030767	德和园宾馆
654326	6543260020	蓉城宾馆
654325	6543250019	青河县青林酒店
650108	6501080055	玉荣旅社
650104	6501040167	路源招待所
652823	6528230010	心缘旅社
654002	6540020418	伊宁市来福宾馆
654301	6543010172	布尔津县温馨宾馆
652926	6529260038	拜城县扬子水都二分店
652801	6528010083	新疆科达建设集团有限公司园中苑接待公寓
650102	6501020327	乌鲁木齐品家酒店
652925	6529250017	新和县友谊旅社
652327	6523270091	吉木萨尔县城镇都市一号宾馆（都市一号宾馆）
653101	6531010306	新疆苏力旦大饭店
652801	6528010037	库尔勒市汇鑫酒店
652325	6523250100	奇台县春禾旅馆（春禾旅馆）
653101	6531010333	恒大商务酒店
650102	6501020376	天山区汗优吐旅馆
654027	6540270016	悦洋宾馆
650103	6501030013	新疆孔雀都城酒店管理有限公司（孔雀都城酒店）
650300	6503000005	石河子市开发区汇丰银河酒店
652822	6528220056	轮台县品派旅社
652301	6523010169	昌吉市滕慧宾馆
650103	6501030053	万馨园宾馆有限公司
652701	6527010079	博乐市阳光酒店
654028	6540280042	尼勒克县東林宾馆
652923	6529230026	库车县交通宾馆
652328	6523280006	木垒县金鑫宾馆
652901	6529010141	阿克苏市赛力特宾馆
653101	6531010280	喀什市正好客栈
652201	6522010031	哈密市天龙招待所
650102	6501020195	双卫宾馆
650203	6502030075	克拉玛依市佳隆速8酒店
650104	6501040144	光源宾馆
653101	6531010057	喀什市华锋宾馆
654223	6542230093	沙湾县天博生态大酒店
650101	6501010528	顺豪宾馆
652923	6529230004	库车县福鑫招待所
652799	6527990018	阿拉山口阿斯塔那宾馆
654301	6543010221	北屯中心旅馆
650104	6501040513	尚城宾馆
654225	6542250003	裕民县迎宾招待所
654201	6542010036	塔城市万商家庭宾馆
650302	6503020193	石河子市爱派酒店
650302	6503020018	石河子市川淮旅馆
652201	6522010104	嘉诚宾馆
653127	6531270021	麦盖提县鑫鑫宾馆
654325	6543250017	三洋酒店
650104	6501040567	乌鲁木齐市新市区好如家快捷酒店
652301	6523010073	昌吉市广庆宾馆(广庆宾馆)
650104	6501040108	新市区唐山路厚德快捷宾馆
654021	6540210009	伊宁县墩麻扎镇亚古旅社
652301	6523010082	昌吉市亚星旅馆（亚星旅馆）
652301	6523010362	昌吉市凯旋商务宾馆(凯旋商务宾馆)
650104	6501040606	新市区河北四巷嘉怡宾馆
652302	6523020131	勃源快捷宾馆（阜康市勃源快捷宾馆）
652924	6529240056	沙雅金水湾商务宾馆
650105	6501050256	水磨沟区恒丰祥商务宾馆
654223	6542230008	沙湾县三道河子镇鑫东方大酒店
654002	6540020054	伊宁市唐布拉酒店
652822	6528220130	轮台县轮南田缘宾馆
652301	6523010111	昌吉市中星旅馆（中星旅社）
654322	6543220069	富蕴县河洲旅社
654223	6542230057	沙湾县柳毛湾镇朋友宾馆
652801	6528010395	库尔勒市彩虹旅社
650104	6501040068	乌鲁木齐高新技术产业开发区鹏辉快捷宾馆
650104	6501040097	新市区河南路家瑞德宾馆
650106	6501060021	乌鲁木齐市经济技术开发区（头区）豫鲁疆宾馆
652801	6528010415	库尔勒合盛来宾馆
652801	6528010441	库尔勒福泽小宾馆
653224	6532240004	洛浦县交通宾馆
654324	6543240002	哈巴河县碧树春宾馆
652901	6529010186	阿克苏市宜宾旅馆
652301	6523010086	昌吉市丰源旅馆
652923	6529230077	库车县嘉业物流宾馆
659001	6590010455	新疆石河子北泉镇祥泰宾馆
654099	6540990029	霍尔果斯馨雅宾馆
652123	6521230002	托克逊县龙凤宾馆
650103	6501030523	九阳旅馆
650105	6501050153	龙明星快捷宾馆
650108	6501080010	米东区顺福楼宾馆
654023	6540230038	霍城县万和旅社
654321	6543210076	布尔津圣泉宾馆
652325	6523250060	奇台县汇通商务宾馆
653023	6530230008	阿合奇县桃园宾馆
652325	6523250092	奇台县居家宾馆
652301	6523010291	昌吉市馨雅旅馆
652325	6523250007	奇台县幸运旅馆
652301	6523010093	昌吉市得月旅馆
652301	6523010173	昌吉市永红旅馆
652301	6523010192	昌吉市鑫花园宾馆
650104	6501040154	圣福招待所
650105	6501050254	嬉游客宾馆
654099	6540990023	霍尔果斯龙泉宾馆
652923	6529230037	库车县明月招待所
650108	6501080104	祥和源旅社
650104	6501040221	新东来顺小宾馆
652801	6528010160	库尔勒南园招待所
654024	6540240035	巩留县福君旅社
653125	6531250054	莎车县阿比达招待所
654022	6540220024	察布查尔县党校学员公寓楼
654325	6543250065	金鑫宾馆
650322	6503220440	石河子市新安镇顺和旅社
652301	6523010090	昌吉市金月宾馆（金月宾馆）
654001	6540010056	奎屯市如佳商务酒店
654025	6540250023	新源县那拉提镇九阳宾馆
652324	6523240044	玛纳斯县鑫万成旅馆（鑫万成旅馆）
654002	6540020003	伊宁市港缘酒店
652201	6522010017	哈密市金峰招待所
654322	6543220038	富蕴县可可托海镇缘生圆旅社
654301	6543010281	阿勒泰城市印象精品酒店有限责任公司
652923	6529230170	库车子扬足浴城
650103	6501030512	乌鲁木齐俊和盒酒店管理有限公司（俊和盒酒店）
654025	6540250216	迎宾大酒店
652222	6522220044	城镇宜和宾馆
654324	6543240028	哈巴河县紫金大酒店
652925	6529250020	新和县森港商务宾馆
654324	6543240010	哈巴河县商业宾馆
650103	6501030586	明园新时代大酒店
654002	6540020291	刘吕婧招待所
652827	6528270042	和静县华渝宾馆
653101	6531010108	喀什新远商贸有限责任公司小天鹅宾馆
653201	6532010196	和田市启蒙宾馆
653126	6531260060	叶城县玉都大酒店
654226	6542260003	和布克赛尔县同福旅社
659001	6590010173	石河子市怡家小宾馆
654226	6542260031	和布克赛尔县迎宾馆
654322	6543220015	富蕴县三鑫旅社
652828	6528280015	和硕县欣欣旅社(和硕)
654301	6543010098	北屯青北旅社
650108	6501080108	旭泽商务宾馆
650103	6501030177	新君归来旅馆
650108	6501080121	艾美酒店
654202	6542020054	乌苏市又一村宾馆
653126	6531260019	叶城县金源宾馆
650104	6501040202	玛贝尔酒店
650103	6501030080	如意酒店
652901	6529010004	阿克苏市凉都商务宾馆
652825	6528250028	且末县华兴宾馆
650104	6501040042	宏运宾馆
652301	6523010310	昌吉市中青宾馆
652827	6528270013	和静县和谐旅社
650104	6501040640	新市区创奇网络小宾馆
652301	6523010338	昌吉市宝蓝便捷旅馆
654002	6540020407	伊宁市暖途旅社
652101	6521010027	吐鲁番市交河庄园酒店
650302	6503020035	石河子市红光楼招待所
654021	6540210004	伊宁县丽豪宾馆
650302	6503020044	石河子市聚丰楼宾馆
650105	6501050186	鑫互利联宾馆
652222	6522220009	鑫鑫旅社
652301	6523010356	昌吉市锦爱宾馆（锦爱宾馆）
654322	6543220007	富蕴县丽都商务宾馆
650104	6501040110	新市区唐山路永庆招待所
650104	6501040149	新市区长春北路玛格
652325	6523250208	奇台县奇台林场东林山庄（东林山庄）
652324	6523240028	玛纳斯县亿家宾馆（亿家宾馆）
650104	6501040137	乌鲁木齐艺居假日酒店管理有限责任公司（怡莱酒店）
652299	6522990011	哈密三道岭三潞佳和宾馆
654003	6540030004	奎屯市柏金旅馆
654025	6540250021	新源县那拉提镇宏门客栈
653101	6531010296	喀什市喀铁快捷宾馆
654025	6540250047	新源县天悦宾馆
652122	6521220021	鄯善县七天阳光酒店
654321	6543210098	喀纳斯景区丽景山庄
654321	6543210066	布尔津县兴业大酒店
652801	6528010037	库尔勒汇鑫大酒店
650103	6501030036	新疆银星大酒店
652328	6523280039	木垒县泽旭酒店
653201	6532010016	和田市江南宾馆
654028	6540280006	尼勒克县军钟宾馆
650108	6501080168	金龙宾馆
652301	6523010022	昌吉市安鸿主题宾馆
652901	6529010003	阿克苏市丽园旅社
652828	6528280072	和硕县万顺宾馆
652327	6523270015	吉木萨尔县北庭宾馆
653101	6531010060	喀什市五洲大酒店
653101	6531010166	喀什市蓉丰旅馆
653128	6531280004	岳普湖县四十二团商务宾馆
652827	6528270092	和静县兴圣宾馆
652122	6521220047	鄯善县驿发小宾馆
652122	6521220112	鄯善县柳中园酒店
650103	6501030063	好再来小宾馆
650104	6501040302	家之梦旅馆
654301	6543010041	北屯184团住北屯管理处
653130	6531300087	巴楚县前海物资宾馆
650102	6501020210	幸福小宾馆
652101	6521010043	吐鲁番市友谊旅社
652799	6527990013	阿拉山口外运宾馆
654022	6540220027	察布查尔县长征宾馆
650103	6501030499	新龙旅馆
650104	6501040205	鸿运商务宾馆
650104	6501040214	鑫隆旅社
654202	6542020015	乌苏市顺风旅社
654024	6540240036	巩留县永盛旅社
652201	6522010102	国投罗钾哈密物业有限责任公司
650108	6501080083	豫新旅馆
652302	6523020001	阜康市鸿运旅馆
654321	6543210053	布尔津县苏通假日酒店
652801	6528010305	库尔勒新梨城玉石招待所
650302	6503020447	石河子亿方宾馆
653125	6531250028	莎车县亿丰大酒店
650302	6503020232	石河子市瑞祥旅馆
654325	6543250020	青河县水乡酒店
652302	6523020046	阜康市阜东宾馆
654001	6540010175	琦琦旅社
650104	6501040385	新市区阿勒泰路好客快捷宾馆
652801	6528010111	库尔勒聂天德招待所
652201	6522010005	哈密市北出口交通商务宾馆
652302	6523020139	金福来商务宾馆（阜康市金福来商务宾馆）
652302	6523020111	鑫龙宾馆（阜康市鑫龙宾馆）
650103	6501030576	乌鲁木齐歌谷酒店管理有限公司
652301	6523010094	昌吉市世涛顺风旅馆（顺风旅馆）
652925	6529250013	新和县新丽源招待所
654301	6543010225	阿勒泰市金泰宾馆
652302	6523020042	古城旅馆（阜康市古城旅馆）
652325	6523250107	奇台县便民旅社（便民旅社）
653201	6532010256	和田市喀什塔什山招待所
653128	6531280002	岳普湖县达瓦昆宾馆
652325	6523250153	奇台县欣华丰商务宾馆
650104	6501040024	新市区河南东路好友宾馆
653101	6531010347	喀什市八八商旅酒店
654321	6543210044	布尔津县良友宾馆
652723	6527230002	温泉县鑫磊精品酒店
652101	6521010177	高昌区美华宾馆
652201	6522010184	哈密铁路河东新都东方宾馆
654025	6540250130	新源县凯顺旅馆
650102	6501020340	金莎堡酒店
652926	6529260038	拜城县华特大酒店
652801	6528010062	库尔勒市客旺旅社
654301	6543010047	北屯金凤凰大酒店
653101	6531010035	喀什市阿尔祖招待所
652301	6523010339	昌吉市盛宝公寓
652801	6528010333	库尔勒驿站之情旅社
652302	6523020035	阜康市顺风旅馆
653101	6531010292	喀什市今有缘招待所
652122	6521220008	鄯善财神宾馆
652901	6529010233	阿克苏市新晨商务宾馆
652701	6527010092	博乐市好地方商务宾馆
654001	6540010056	奎屯企鹅酒店有限公司
650104	6501040212	芙蓉名帝商务宾馆
652924	6529240047	沙雅县银桥凯悦大酒店
650103	6501030054	邓云丰邮政招待所
650102	6501020257	超群宾馆
653001	6530010013	阿图什市铁列克招待所
650102	6501020042	通和宾馆
650104	6501040173	方信源招待所
650103	6501030273	百顺回家招待所
654023	6540230042	霍城县供销宾馆
652801	6528010363	库尔勒金砖快捷宾馆
650103	6501030673	虹鹰招待所
652826	6528260006	焉耆县尕吉尔大饭店
654025	6540250084	新源县望月楼旅社
654001	6540010130	奎屯市鸿运旅社
653101	6531010095	喀什市金穂源宾馆
650103	6501030187	沙区五一路能源宾馆
654201	6542010054	塔城市人和旅社
654022	6540220026	察布查尔县中泽宾馆
650121	6501210018	血站大盘鸡假日山庄
652323	6523230020	红利来旅社
654300	6543000076	新疆喀纳斯旅游发展股份有限公司禾木山庄
652801	6528010308	库尔勒瑞鑫宾馆
650104	6501040034	新市区北站东路玉峰招待所
652826	6528260044	焉耆县杨郑招待所
653125	6531250018	莎车县苏碧怡宾馆
652301	6523010177	昌吉市大宝旅馆（大宝旅馆）
652324	6523240076	玛纳斯县蜀新苑旅馆(蜀新苑旅馆)
652324	6523240019	新疆华阳实业（集团）有限公司玛纳斯迎宾馆（玛纳斯县迎宾馆）
652327	6523270034	吉木萨尔县大十字宾馆（大十字宾馆）
652327	6523270006	吉木萨尔县城镇阳光旅馆（阳光旅馆）
654321	6543210078	好家快捷宾馆
654002	6540020281	伊宁市楚都商务酒店
652201	6522010115	哈密莫泰博丰酒店
654322	6543220026	瑞景商务酒店
654321	6543210057	新疆喀纳斯鉴苑山庄
654321	6543210103	布尔津县融合商务酒店
652201	6522010030	哈密市华洋宾馆
652823	6528230030	尉犁县友好宾馆
652826	6528260047	焉耆县飞龙旅社
652901	6529010163	阿克苏市16团办事处
654025	6540250329	新源县聚仙源宾馆
659001	6590010119	石河子市海迪宾馆有限公司
653101	6531010188	喀什市丰林宾馆
652826	6528260059	焉耆县万丰宾馆
653101	6531010256	喀什市川渝宾馆
654301	6543010132	布尔津县交通宾馆
652327	6523270090	吉木萨尔县城镇尚都主题酒店
654223	6542230070	星光快捷宾馆
652901	6529010256	阿克苏市蓝贝斯康休洗礼大世界
652901	6529010080	阿克苏市绿洲宾馆
652923	6529230117	库车县秦龙宾馆
653001	6530010010	阿图什市鑫源宾馆
652828	6528280043	和硕县朝阳旅社
650105	6501050225	金凌快捷宾馆
652201	6522010158	哈密市向阳招待所
650108	6501080053	九龙大酒店
650102	6501020258	丰乐小宾馆
650104	6501040036	顺发旅馆
650105	6501050016	金顺祥小宾馆
652323	6523230001	呼图壁县新吉祥旅社
652901	6529010159	阿克苏市华丰旅社
652827	6528270031	和静县金都招待所
650104	6501040015	华荣招待所
650104	6501040140	乌鲁木齐隆丰实业有限公司
652323	6523230011	呼图壁县大洲洗浴中心
650203	6502030087	克拉玛依惠林商务宾馆
652201	6522010203	哈密市安康招待所
650103	6501030209	志福商店招待所
654226	6542260052	和布克赛尔县警苑宾馆
653024	6530240027	伊尔克斯坦口岸凯宾斯酒店
653124	6531240013	泽普县金鑫旅社
650102	6501020523	天山区团结路喜来上招待所
